timestamp,entity_id,old_state,new_state,attributes
2025-08-16T17:00:10.198800,automation.aut_status_bruno,on,on,"{""id"": ""1751855857509"", ""last_triggered"": ""2025-08-16T20:00:10.191022+00:00"", ""mode"": ""single"", ""current"": 1, ""friendly_name"": ""aut-status-bruno""}"
2025-08-16T17:00:10.201575,automation.aut_status_bruno,on,on,"{""id"": ""1751855857509"", ""last_triggered"": ""2025-08-16T20:00:10.191022+00:00"", ""mode"": ""single"", ""current"": 0, ""friendly_name"": ""aut-status-bruno""}"
2025-08-16T17:00:27.845675,sensor.upnp_igd_data_received,2035901697,2035962282,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""B"", ""device_class"": ""data_size"", ""friendly_name"": ""UPNP IGD Data received""}"
2025-08-16T17:00:27.849644,sensor.upnp_igd_data_sent,348870050,348873428,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""B"", ""device_class"": ""data_size"", ""friendly_name"": ""UPNP IGD Data sent""}"
2025-08-16T17:00:27.851480,sensor.upnp_igd_packets_received,4519627,4520551,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""packets"", ""friendly_name"": ""UPNP IGD Packets received""}"
2025-08-16T17:00:27.853144,sensor.upnp_igd_packets_sent,1394478,1394514,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""packets"", ""friendly_name"": ""UPNP IGD Packets sent""}"
2025-08-16T17:00:27.854948,sensor.upnp_igd_uptime,1755374318,1755374348,"{""unit_of_measurement"": ""s"", ""device_class"": ""duration"", ""friendly_name"": ""UPNP IGD Uptime""}"
2025-08-16T17:00:27.856827,sensor.upnp_igd_download_speed,2.28992652780518,1.97217868425418,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""KiB/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""UPNP IGD Download speed""}"
2025-08-16T17:00:27.858207,sensor.upnp_igd_upload_speed,0.287376094782346,0.109961534957673,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""KiB/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""UPNP IGD Upload speed""}"
2025-08-16T17:00:27.860908,sensor.upnp_igd_packet_download_speed,33.4340666538619,30.8001673475759,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""packets/s"", ""friendly_name"": ""UPNP IGD Packet download speed""}"
2025-08-16T17:00:27.862575,sensor.upnp_igd_packet_upload_speed,2.06671199654979,1.20000652003543,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""packets/s"", ""friendly_name"": ""UPNP IGD Packet upload speed""}"
2025-08-16T17:00:47.946296,camera.192_168_0_33,idle,idle,"{""access_token"": ""8b9995d50de82a72750e9b5f1ce5d9458e765408405a245918766ba27cf45bcc"", ""entity_picture"": ""/api/camera_proxy/camera.192_168_0_33?token=8b9995d50de82a72750e9b5f1ce5d9458e765408405a245918766ba27cf45bcc"", ""friendly_name"": ""192_168_0_14"", ""supported_features"": 2}"
2025-08-16T17:00:47.948355,camera.admin_mainstream,idle,idle,"{""access_token"": ""80f2bcf9b3fbcb3ace9a93f630db04e920e996ec350f2b47d522aa5a611812f"", ""entity_picture"": ""/api/camera_proxy/camera.admin_mainstream?token=80f2bcf9b3fbcb3ace9a93f630db04e920e996ec350f2b47d522aa5a611812f"", ""friendly_name"": ""admin MainStream"", ""supported_features"": 2}"
2025-08-16T17:00:47.950000,camera.admin_substream,idle,idle,"{""access_token"": ""4b9d61ee0cf510de673f65bdaa970d7c19fb5f0da9a1d0d0842ad4671217658b"", ""entity_picture"": ""/api/camera_proxy/camera.admin_substream?token=4b9d61ee0cf510de673f65bdaa970d7c19fb5f0da9a1d0d0842ad4671217658b"", ""friendly_name"": ""admin SubStream"", ""supported_features"": 2}"
2025-08-16T17:00:47.951535,camera.security_camera_2,unavailable,unavailable,"{""entity_picture"": ""/api/camera_proxy/camera.security_camera_2?token=8d433ee13a69eba1357bc29bba4d0427e461054c098d3b161c8359d21963014d"", ""friendly_name"": ""Security Camera"", ""supported_features"": 2}"
2025-08-16T17:00:57.866072,sensor.upnp_igd_data_received,2035962282,2037137057,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""B"", ""device_class"": ""data_size"", ""friendly_name"": ""UPNP IGD Data received""}"
2025-08-16T17:00:57.872589,sensor.upnp_igd_data_sent,348873428,349192149,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""B"", ""device_class"": ""data_size"", ""friendly_name"": ""UPNP IGD Data sent""}"
2025-08-16T17:00:57.876993,sensor.upnp_igd_packets_received,4520551,4523057,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""packets"", ""friendly_name"": ""UPNP IGD Packets received""}"
2025-08-16T17:00:57.880803,sensor.upnp_igd_packets_sent,1394514,1395658,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""packets"", ""friendly_name"": ""UPNP IGD Packets sent""}"
2025-08-16T17:00:57.884477,sensor.upnp_igd_uptime,1755374348,1755374378,"{""unit_of_measurement"": ""s"", ""device_class"": ""duration"", ""friendly_name"": ""UPNP IGD Uptime""}"
2025-08-16T17:00:57.888452,sensor.upnp_igd_download_speed,1.97217868425418,38.240546427429,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""KiB/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""UPNP IGD Download speed""}"
2025-08-16T17:00:57.892290,sensor.upnp_igd_upload_speed,0.109961534957673,10.3748081104012,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""KiB/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""UPNP IGD Upload speed""}"
2025-08-16T17:00:57.896215,sensor.upnp_igd_packet_download_speed,30.8001673475759,83.5315262679817,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""packets/s"", ""friendly_name"": ""UPNP IGD Packet download speed""}"
2025-08-16T17:00:57.900081,sensor.upnp_igd_packet_upload_speed,1.20000652003543,38.1325084000683,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""packets/s"", ""friendly_name"": ""UPNP IGD Packet upload speed""}"
2025-08-16T17:01:10.197097,automation.aut_status_bruno,on,on,"{""id"": ""1751855857509"", ""last_triggered"": ""2025-08-16T20:01:10.190540+00:00"", ""mode"": ""single"", ""current"": 1, ""friendly_name"": ""aut-status-bruno""}"
2025-08-16T17:01:10.199438,automation.aut_status_bruno,on,on,"{""id"": ""1751855857509"", ""last_triggered"": ""2025-08-16T20:01:10.190540+00:00"", ""mode"": ""single"", ""current"": 0, ""friendly_name"": ""aut-status-bruno""}"
2025-08-16T17:01:25.704130,sun.sun,above_horizon,above_horizon,"{""next_dawn"": ""2025-08-17T08:25:08.201446+00:00"", ""next_dusk"": ""2025-08-16T20:51:06.162578+00:00"", ""next_midnight"": ""2025-08-17T02:38:04+00:00"", ""next_noon"": ""2025-08-17T14:38:12+00:00"", ""next_rising"": ""2025-08-17T08:47:18.097731+00:00"", ""next_setting"": ""2025-08-16T20:28:54.744267+00:00"", ""elevation"": 5.84, ""azimuth"": 285.25, ""rising"": false, ""friendly_name"": ""Sun""}"
2025-08-16T17:01:27.846045,sensor.upnp_igd_data_received,2037137057,2037969917,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""B"", ""device_class"": ""data_size"", ""friendly_name"": ""UPNP IGD Data received""}"
2025-08-16T17:01:27.849819,sensor.upnp_igd_data_sent,349192149,349421311,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""B"", ""device_class"": ""data_size"", ""friendly_name"": ""UPNP IGD Data sent""}"
2025-08-16T17:01:27.851374,sensor.upnp_igd_packets_received,4523057,4525035,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""packets"", ""friendly_name"": ""UPNP IGD Packets received""}"
2025-08-16T17:01:27.852764,sensor.upnp_igd_packets_sent,1395658,1396408,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""packets"", ""friendly_name"": ""UPNP IGD Packets sent""}"
2025-08-16T17:01:27.854135,sensor.upnp_igd_uptime,1755374378,1755374408,"{""unit_of_measurement"": ""s"", ""device_class"": ""duration"", ""friendly_name"": ""UPNP IGD Uptime""}"
2025-08-16T17:01:27.855631,sensor.upnp_igd_download_speed,38.240546427429,27.1126204932435,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""KiB/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""UPNP IGD Download speed""}"
2025-08-16T17:01:27.857038,sensor.upnp_igd_upload_speed,10.3748081104012,7.46005611684157,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""KiB/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""UPNP IGD Upload speed""}"
2025-08-16T17:01:27.858520,sensor.upnp_igd_packet_download_speed,83.5315262679817,65.9364763053705,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""packets/s"", ""friendly_name"": ""UPNP IGD Packet download speed""}"
2025-08-16T17:01:27.859969,sensor.upnp_igd_packet_upload_speed,38.1325084000683,25.0011917234722,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""packets/s"", ""friendly_name"": ""UPNP IGD Packet upload speed""}"
2025-08-16T17:01:57.846296,sensor.upnp_igd_data_received,2037969917,2038048130,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""B"", ""device_class"": ""data_size"", ""friendly_name"": ""UPNP IGD Data received""}"
2025-08-16T17:01:57.848956,sensor.upnp_igd_data_sent,349421311,349430530,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""B"", ""device_class"": ""data_size"", ""friendly_name"": ""UPNP IGD Data sent""}"
2025-08-16T17:01:57.850607,sensor.upnp_igd_packets_received,4525035,4526094,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""packets"", ""friendly_name"": ""UPNP IGD Packets received""}"
2025-08-16T17:01:57.852056,sensor.upnp_igd_packets_sent,1396408,1396471,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""packets"", ""friendly_name"": ""UPNP IGD Packets sent""}"
2025-08-16T17:01:57.853410,sensor.upnp_igd_uptime,1755374408,1755374438,"{""unit_of_measurement"": ""s"", ""device_class"": ""duration"", ""friendly_name"": ""UPNP IGD Uptime""}"
2025-08-16T17:01:57.854910,sensor.upnp_igd_download_speed,27.1126204932435,2.54594449594155,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""KiB/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""UPNP IGD Download speed""}"
2025-08-16T17:01:57.856316,sensor.upnp_igd_upload_speed,7.46005611684157,0.300091574394092,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""KiB/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""UPNP IGD Upload speed""}"
2025-08-16T17:01:57.857699,sensor.upnp_igd_packet_download_speed,65.9364763053705,35.2992846011654,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""packets/s"", ""friendly_name"": ""UPNP IGD Packet download speed""}"
2025-08-16T17:01:57.859109,sensor.upnp_igd_packet_upload_speed,25.0011917234722,2.09995744086253,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""packets/s"", ""friendly_name"": ""UPNP IGD Packet upload speed""}"
2025-08-16T17:02:10.197498,automation.aut_status_bruno,on,on,"{""id"": ""1751855857509"", ""last_triggered"": ""2025-08-16T20:02:10.190922+00:00"", ""mode"": ""single"", ""current"": 1, ""friendly_name"": ""aut-status-bruno""}"
2025-08-16T17:02:10.199768,automation.aut_status_bruno,on,on,"{""id"": ""1751855857509"", ""last_triggered"": ""2025-08-16T20:02:10.190922+00:00"", ""mode"": ""single"", ""current"": 0, ""friendly_name"": ""aut-status-bruno""}"
2025-08-16T17:02:27.846782,sensor.upnp_igd_data_received,2038048130,2038121232,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""B"", ""device_class"": ""data_size"", ""friendly_name"": ""UPNP IGD Data received""}"
2025-08-16T17:02:27.848496,sensor.upnp_igd_data_sent,349430530,349435626,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""B"", ""device_class"": ""data_size"", ""friendly_name"": ""UPNP IGD Data sent""}"
2025-08-16T17:02:27.849824,sensor.upnp_igd_packets_received,4526094,4527170,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""packets"", ""friendly_name"": ""UPNP IGD Packets received""}"
2025-08-16T17:02:27.851268,sensor.upnp_igd_packets_sent,1396471,1396521,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""packets"", ""friendly_name"": ""UPNP IGD Packets sent""}"
2025-08-16T17:02:27.853013,sensor.upnp_igd_uptime,1755374438,1755374468,"{""unit_of_measurement"": ""s"", ""device_class"": ""duration"", ""friendly_name"": ""UPNP IGD Uptime""}"
2025-08-16T17:02:27.854516,sensor.upnp_igd_download_speed,2.54594449594155,2.37962802761967,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""KiB/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""UPNP IGD Download speed""}"
2025-08-16T17:02:27.856066,sensor.upnp_igd_upload_speed,0.300091574394092,0.165885809263082,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""KiB/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""UPNP IGD Upload speed""}"
2025-08-16T17:02:27.857338,sensor.upnp_igd_packet_download_speed,35.2992846011654,35.866751551312,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""packets/s"", ""friendly_name"": ""UPNP IGD Packet download speed""}"
2025-08-16T17:02:27.858662,sensor.upnp_igd_packet_upload_speed,2.09995744086253,1.66667061112045,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""packets/s"", ""friendly_name"": ""UPNP IGD Packet upload speed""}"
2025-08-16T17:02:57.845965,sensor.upnp_igd_data_received,2038121232,2038193118,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""B"", ""device_class"": ""data_size"", ""friendly_name"": ""UPNP IGD Data received""}"
2025-08-16T17:02:57.849126,sensor.upnp_igd_data_sent,349435626,349442171,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""B"", ""device_class"": ""data_size"", ""friendly_name"": ""UPNP IGD Data sent""}"
2025-08-16T17:02:57.851407,sensor.upnp_igd_packets_received,4527170,4528176,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""packets"", ""friendly_name"": ""UPNP IGD Packets received""}"
2025-08-16T17:02:57.853172,sensor.upnp_igd_packets_sent,1396521,1396575,"{""state_class"": ""total_increasing"", ""unit_of_measurement"": ""packets"", ""friendly_name"": ""UPNP IGD Packets sent""}"
2025-08-16T17:02:57.854933,sensor.upnp_igd_uptime,1755374468,1755374498,"{""unit_of_measurement"": ""s"", ""device_class"": ""duration"", ""friendly_name"": ""UPNP IGD Uptime""}"
