timestamp,entity_id,old_state,new_state,attributes
2025-07-16T04:00:09.923671,sensor.th_sensor_humidity,74.0,72.0,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""%"", ""device_class"": ""humidity"", ""friendly_name"": ""th-sensor Humidity""}"
2025-07-16T04:00:10.410705,automation.aut_status_bruno,on,on,"{""id"": ""1751855857509"", ""last_triggered"": ""2025-07-16T07:00:10.391773+00:00"", ""mode"": ""single"", ""current"": 1, ""friendly_name"": ""aut-status-bruno""}"
2025-07-16T04:00:10.415918,automation.aut_status_bruno,on,on,"{""id"": ""1751855857509"", ""last_triggered"": ""2025-07-16T07:00:10.391773+00:00"", ""mode"": ""single"", ""current"": 0, ""friendly_name"": ""aut-status-bruno""}"
2025-07-16T04:00:12.031219,sun.sun,below_horizon,below_horizon,"{""next_dawn"": ""2025-07-16T08:34:11.428109+00:00"", ""next_dusk"": ""2025-07-16T20:46:18.385515+00:00"", ""next_midnight"": ""2025-07-17T02:40:17+00:00"", ""next_noon"": ""2025-07-16T14:40:09+00:00"", ""next_rising"": ""2025-07-16T08:57:21.467878+00:00"", ""next_setting"": ""2025-07-16T20:23:08.768100+00:00"", ""elevation"": -27.72, ""azimuth"": 72.55, ""rising"": true, ""friendly_name"": ""Sun""}"
2025-07-16T04:00:21.756341,sensor.arris_tg1692a_router_download_speed,0.00749548965283493,0.00338800903469076,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""Mbit/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""ARRIS TG1692A Router Download speed""}"
2025-07-16T04:00:21.757893,sensor.arris_tg1692a_router_upload_speed,0.00347414398737489,0.00208693889850373,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""Mbit/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""ARRIS TG1692A Router Upload speed""}"
2025-07-16T04:00:41.053672,media_player.dlna_b13_box,unavailable,unknown,"{""friendly_name"": ""DLNA-B13 Box"", ""supported_features"": 512575}"
2025-07-16T04:00:47.412097,media_player.dlna_b13_box,unknown,unavailable,"{""friendly_name"": ""DLNA-B13 Box"", ""supported_features"": 512575}"
2025-07-16T04:00:48.229209,camera.192_168_0_33,idle,idle,"{""access_token"": ""d6046c1b95e990967fae8bbc3a8ced6c93c12f6f290d6d63bbd3a248940b5ce1"", ""entity_picture"": ""/api/camera_proxy/camera.192_168_0_33?token=d6046c1b95e990967fae8bbc3a8ced6c93c12f6f290d6d63bbd3a248940b5ce1"", ""friendly_name"": ""192_168_0_14"", ""supported_features"": 2}"
2025-07-16T04:00:48.232159,camera.admin_mainstream,idle,idle,"{""access_token"": ""a3c3e936c3c1e85c196a03a79a5785963a87b0ac17a6ba878ae918e6fdaf20b"", ""entity_picture"": ""/api/camera_proxy/camera.admin_mainstream?token=a3c3e936c3c1e85c196a03a79a5785963a87b0ac17a6ba878ae918e6fdaf20b"", ""friendly_name"": ""admin MainStream"", ""supported_features"": 2}"
2025-07-16T04:00:48.234073,camera.admin_substream,idle,idle,"{""access_token"": ""c175b71fc06d3629db8d3ac29a2f523eea2df5b15c32a2eeb94b2e8b9dc5e317"", ""entity_picture"": ""/api/camera_proxy/camera.admin_substream?token=c175b71fc06d3629db8d3ac29a2f523eea2df5b15c32a2eeb94b2e8b9dc5e317"", ""friendly_name"": ""admin SubStream"", ""supported_features"": 2}"
2025-07-16T04:00:51.760738,sensor.arris_tg1692a_router_download_speed,0.00338800903469076,0.00218236217238901,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""Mbit/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""ARRIS TG1692A Router Download speed""}"
2025-07-16T04:00:51.765298,sensor.arris_tg1692a_router_upload_speed,0.00208693889850373,0.0011887793944905,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""Mbit/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""ARRIS TG1692A Router Upload speed""}"
2025-07-16T04:01:10.398928,automation.aut_status_bruno,on,on,"{""id"": ""1751855857509"", ""last_triggered"": ""2025-07-16T07:01:10.390733+00:00"", ""mode"": ""single"", ""current"": 1, ""friendly_name"": ""aut-status-bruno""}"
2025-07-16T04:01:10.401715,automation.aut_status_bruno,on,on,"{""id"": ""1751855857509"", ""last_triggered"": ""2025-07-16T07:01:10.390733+00:00"", ""mode"": ""single"", ""current"": 0, ""friendly_name"": ""aut-status-bruno""}"
2025-07-16T04:01:21.792670,sensor.arris_tg1692a_router_download_speed,0.00218236217238901,0.00291820541300703,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""Mbit/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""ARRIS TG1692A Router Download speed""}"
2025-07-16T04:01:21.799171,sensor.arris_tg1692a_router_upload_speed,0.0011887793944905,0.0019405812656906,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""Mbit/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""ARRIS TG1692A Router Upload speed""}"
2025-07-16T04:01:51.779683,sensor.arris_tg1692a_router_download_speed,0.00291820541300703,0.00706485227990687,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""Mbit/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""ARRIS TG1692A Router Download speed""}"
2025-07-16T04:01:51.781304,sensor.arris_tg1692a_router_upload_speed,0.0019405812656906,0.00448429985048556,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""Mbit/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""ARRIS TG1692A Router Upload speed""}"
2025-07-16T04:02:10.401034,automation.aut_status_bruno,on,on,"{""id"": ""1751855857509"", ""last_triggered"": ""2025-07-16T07:02:10.391129+00:00"", ""mode"": ""single"", ""current"": 1, ""friendly_name"": ""aut-status-bruno""}"
2025-07-16T04:02:10.403347,automation.aut_status_bruno,on,on,"{""id"": ""1751855857509"", ""last_triggered"": ""2025-07-16T07:02:10.391129+00:00"", ""mode"": ""single"", ""current"": 0, ""friendly_name"": ""aut-status-bruno""}"
2025-07-16T04:02:21.754518,sensor.arris_tg1692a_router_download_speed,0.00706485227990687,0.00636395439166019,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""Mbit/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""ARRIS TG1692A Router Download speed""}"
2025-07-16T04:02:21.756233,sensor.arris_tg1692a_router_upload_speed,0.00448429985048556,0.0040639708748754,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""Mbit/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""ARRIS TG1692A Router Upload speed""}"
2025-07-16T04:02:51.756619,sensor.arris_tg1692a_router_download_speed,0.00636395439166019,0.00228507413124216,"{""state_class"": ""measurement"", ""unit_of_measurement"": ""Mbit/s"", ""device_class"": ""data_rate"", ""friendly_name"": ""ARRIS TG1692A Router Download speed""}"
